Nf,Win,Bin,WoutA,WoutB,Bout,routA,routB,fano
0,0.01,0.1,"[0.001509385700606764, 0.0015006142451322944, 0.0014577158771312366, 0.001256807917563443, 0.0010387580253087582, 0.0014457590804041463, 0.00139460679830332, 0.001375029933699945, 0.0015556937226022776, 0.0011572771082601777, 0.0017212722054527326, 0.0013430867184485661, 0.0015519938951378397, 0.0014842678882775963, 0.0012836459565858244, 0.0017161400466396248, 0.0015691665778547435, 0.001544604651344942, 0.001158775657408768, 0.0013245513489212467, 0.0011719490529046622, 0.0010783509486486844, 0.0014799180824002082, 0.001660929951033899, 0.0014278114126866875, 0.0012926704211895816, 0.0016607267358691887, 0.0015832929970591165, 0.0014363419472220428, 0.0014404497385283837, 0.0013288049807008893, 0.001065482376848637, 0.0009996380794770466, 0.0013522329686633467, 0.001122556424667348, 0.0016518921484735799, 0.0013814342084300512, 0.0014041350450672862, 0.0014022367009464984, 0.0011815860216365214, 0.0017930251216378347, 0.0018891732263394765, 0.0012231246187570195, 0.0012857499752378999, 0.0015234347723492635, 0.0012807516688912288, 0.0017070747251348576, 0.0016175345123632522, 0.0016533803248345508, 0.0009679020185392669, 0.0012670949220668362, 0.001378144558135815, 0.0011945525046142397, 0.0016526871580492609, 0.001536901031323448, 0.0016486136114950908, 0.0012940836640653595, 0.001584969531690604, 0.0017344142143528988, 0.0014659560963559046, 0.0015743167033136823, 0.0013955778660268993, 0.001462791923050238, 0.0011431020015833572, 0.0012956667975704214, 0.0014063339652281592, 0.0011374196680363413, 0.0012170383863472107, 0.0013656129861820622, 0.0015698712018239638, 0.0015121321675581406, 0.001557278718211505, 0.0011338083021259937, 0.0015172587369449656, 0.0011696564653034258, 0.0014728658851707525, 0.0016951896652151065, 0.001355183360649772, 0.0014975259630233505, 0.0015042175261376551, 0.0013452100759940694, 0.0014856989429985713, 0.0014653176613702349, 0.0012344422885149254, 0.0012154424549353931, 0.001446500571882955, 0.0013584625742123178, 0.000973992483551747, 0.0015438329925618777, 0.000965702509522627, 0.0011571481241974442, 0.0010828340627039314, 0.0015300664330524408, 0.001394775766340102, 0.0013577943510951274, 0.001442469011395428, 0.0016633416354994344, 0.0016320690034235049, 0.0010728997188329992, 0.0014550477842632764]","[0.001104810497793615, 0.0011777135774543054, 0.0015889157137582944, 0.00101206420785158, 0.0011726429534322075, 0.0011906529347364362, 0.001136317384922281, 0.0014747367376344656, 0.0016988201648850663, 0.0008755897861786359, 0.0012099070823113638, 0.0013592811977005956, 0.0012785589770942158, 0.00148503777054788, 0.0010711795787507253, 0.001400249540767649, 0.0009228356830103428, 0.0013634496051003974, 0.001219524244632055, 0.001200124969837634, 0.00132230404773384, 0.0010608545473857985, 0.0012777854242193752, 0.0014547107083590911, 0.0014565503073582257, 0.0013188624076583097, 0.0013977888700501219, 0.0010196093842530722, 0.0012511461375402982, 0.0017356662871799043, 0.0014360900347343143, 0.0010100427537731741, 0.0014942908357218076, 0.0018393145995074063, 0.0013079567795419406, 0.001704110628885473, 0.0013266913601333863, 0.001561908005811483, 0.0016867234716763043, 0.0014745818954920564, 0.0012720891829070488, 0.0014752127413125934, 0.0013951653733679662, 0.0014675458601909168, 0.0010041508473749685, 0.001098293474101329, 0.0013641109954991972, 0.001257256525641211, 0.0010593026305262005, 0.0014048532200299907, 0.0011978358883166622, 0.0009418133535007224, 0.0012114252677629597, 0.0016755162851115324, 0.0018088111213774509, 0.001298628281400149, 0.001172294407043414, 0.0013104371588774234, 0.0011659027484636924, 0.0010531324635574828, 0.0015652440939814833, 0.001740133560483891, 0.0012902143805525556, 0.0013744308686499337, 0.0011708069373128113, 0.0011409051482636936, 0.001325197956814905, 0.0016847339205747355, 0.0012622036960574221, 0.001653907543462185, 0.00134479526244891, 0.0011593989620534637, 0.0012282144927574878, 0.0016588894015976412, 0.0012916377485268794, 0.001248745500894762, 0.0014755763525324157, 0.0011669147745499789, 0.0011432158394864642, 0.0013389422283763038, 0.0012817380845349799, 0.0012489340541340685, 0.0011006075125364705, 0.0013595478638002269, 0.0014095129269699816, 0.0014575107129241379, 0.0012000139054896281, 0.0018886321926131942, 0.0013826480511878916, 0.0011655144354087408, 0.0013300422354201018, 0.001102924939572012, 0.0013398394706026062, 0.0015668597163086093, 0.0009528427019801595, 0.0014438067109616044, 0.001153929835966094, 0.0011481010196299152, 0.0014504192744203804, 0.0013422283253069114]","[0.00024931615742909203, 0.00019129588623541566, 0.0003085441723658667, 0.00035851654855904245, 0.00027026456321962045, 0.0002563877437115867, 0.0004619847473975593, 0.00025607539255598146, 0.0003360987630985146, 8.41305531966801e-05, 0.0003003162982364652, 6.819181449301379e-05, 0.00015747741324661265, 0.00018492215216292846, 0.00017530460151688238, 4.488912131045015e-05, 4.889724377511797e-05, 0.00012295459479819818, -6.271442338430152e-05, 0.00013051509722472108, 1.4393675422757551e-05, 8.676970491207238e-05, 0.0001240583194700599, -5.789310853980192e-05, 0.00014978301800241945, 0.0004343446898870516, 0.0004202284298216159, 0.00027354220785339, 7.693069637213565e-05, 0.0003707404501920394, 5.0209652249287485e-05, 0.00016396172310951328, 0.00010483601957887072, 0.0004956633868841755, 0.00010150600390546842, 0.00021207086855790723, 0.000277731969951915, 7.789976152194545e-05, 0.0005030054215232363, 0.00012337288842372246, 0.00022907605281409857, 0.00016112828210552882, 0.00015469855864248708, 0.00024664160799768526, -3.194285057360767e-05, 2.282303667679259e-05, -0.00019415797882171333, 0.0001106812524720798, -2.5029987131780092e-05, -8.215881615465115e-05, 0.00014015668742368913, 0.0003152650546973815, 0.0001982087975204014, 0.00021330280467011002, 0.0004939783642571194, 0.0002770621418433639, 0.0002719960376591843, 1.398927074803295e-05, 0.00023510391712525748, -8.736224090099506e-05, 0.00024810860065273385, 0.00046987391609430257, 0.0005263905551948669, 3.700009666209689e-05, -0.00015854285409869077, 5.6181953301028554e-05, -0.00013426490614545122, 7.903300670886738e-05, 5.204813916027745e-05, 9.453038360258892e-05, 0.0003389958569462572, 0.00012993486298217227, 0.00020602865577201257, 0.00030754848758564064, 0.00043472910467114953, 0.00015963236435399282, 0.00021783261711169413, 0.00021420667777308228, -3.732153140393497e-05, 9.752273965950818e-05, 0.00039536863864182605, 0.0001835913619198163, 8.953197833854376e-05, 0.0003123087396845364, 0.0003777679489233251, 7.356253168466397e-05, 0.0003254206177922376, 0.00021884007721306085, 6.728118178496135e-05, 8.218574665470132e-05, 0.00011554282948972545, 0.00013494664850709434, 0.00017761242513668807, 8.999731748032976e-05, 0.00017979241145337982, -1.6326373575627836e-05, 0.00014014574885631484, 0.0003019912084643818, 0.00035043384314858994, 0.0002489105912387451]","[4.328799999999999, 4.3656, 4.2592, 4.3484, 4.3528, 4.326, 4.352, 4.3308, 4.3072, 4.2912, 4.368399999999999, 4.2956, 4.3704, 4.3696, 4.326, 4.2956, 4.292800000000001, 4.3896, 4.3524, 4.3992, 4.348, 4.3548, 4.3156, 4.346, 4.3652, 4.3420000000000005, 4.3244, 4.3436, 4.3716, 4.3104000000000005, 4.356, 4.3356, 4.34, 4.2856000000000005, 4.308, 4.3176000000000005, 4.3271999999999995, 4.2972, 4.3252, 4.318, 4.382, 4.348, 4.3032, 4.3404, 4.3304, 4.3504, 4.343999999999999, 4.321599999999999, 4.3408, 4.3036, 4.2972, 4.347199999999999, 4.336799999999999, 4.35, 4.3268, 4.3515999999999995, 4.3324, 4.299200000000001, 4.3176000000000005, 4.3284, 4.3192, 4.368799999999999, 4.3236, 4.348, 4.3476, 4.328799999999999, 4.3656, 4.34, 4.3524, 4.3328, 4.3324, 4.292, 4.3212, 4.3420000000000005, 4.3192, 4.2892, 4.35, 4.3628, 4.3168, 4.3444, 4.3716, 4.2951999999999995, 4.3608, 4.381600000000001, 4.3192, 4.3608, 4.311999999999999, 4.3528, 4.326, 4.3296, 4.311999999999999, 4.2988, 4.338, 4.348, 4.3208, 4.3740000000000006, 4.34, 4.3712, 4.3168, 4.332]","[4.2944, 4.3111999999999995, 4.3936, 4.324, 4.3056, 4.308, 4.306, 4.3268, 4.3515999999999995, 4.332, 4.2808, 4.3436, 4.2904, 4.3020000000000005, 4.332, 4.3444, 4.3556, 4.2808, 4.3076, 4.2816, 4.3372, 4.3556, 4.3408, 4.331200000000001, 4.2976, 4.2844, 4.3088, 4.317200000000001, 4.3012, 4.3296, 4.3124, 4.3088, 4.3256, 4.346, 4.3504, 4.3084, 4.306, 4.336799999999999, 4.3392, 4.328, 4.311999999999999, 4.322, 4.3347999999999995, 4.3372, 4.3156, 4.3056, 4.2972, 4.336799999999999, 4.3268, 4.336799999999999, 4.364400000000001, 4.3156, 4.3184, 4.3036, 4.3324, 4.3076, 4.3072, 4.3504, 4.336, 4.3412, 4.3328, 4.308, 4.324800000000001, 4.3100000000000005, 4.308, 4.3352, 4.3204, 4.296, 4.3111999999999995, 4.3212, 4.326, 4.352, 4.3104000000000005, 4.29, 4.349200000000001, 4.3648, 4.3176000000000005, 4.3076, 4.336399999999999, 4.3484, 4.3016, 4.3672, 4.2964, 4.2696, 4.32, 4.318, 4.3347999999999995, 4.3016, 4.3232, 4.3020000000000005, 4.332, 4.3788, 4.2996, 4.308, 4.3515999999999995, 4.319599999999999, 4.292800000000001, 4.2812, 4.3476, 4.338]",0.15908258235374595
0,0.01,0.3,"[0.001623336899107891, 0.0016603871434262348, 0.0014739723118518135, 0.0009924326670424533, 0.0009927143406717833, 0.0016239886606226573, 0.0013267833648790968, 0.0014321532755483752, 0.0014955097982666267, 0.0013038265516101938, 0.0010330916720854063, 0.0018997717175933467, 0.00119031897056275, 0.0013773675192994223, 0.0013610718571171127, 0.0016791454986096396, 0.0013218752508585099, 0.0012168025889963646, 0.0013972932799872812, 0.0013387730640289446, 0.0012287224174108385, 0.0012170150805593963, 0.001542774526451735, 0.001435495837925588, 0.0013582699313029567, 0.0012506903210543915, 0.001712319310723235, 0.0011704390507341661, 0.0014189310426693017, 0.001424065128966191, 0.0015745582316450438, 0.0015697711732255571, 0.001191186706228211, 0.00126779366726125, 0.001045347010974615, 0.0014283648538542463, 0.0014224518652352462, 0.0017560363644154745, 0.0020200160676969838, 0.0013177845064726804, 0.0014917573545659253, 0.0013272529324995384, 0.0013355272226466886, 0.0020591879056302944, 0.0012371063008439107, 0.0013912805958948022, 0.0013967525772248803, 0.0016050455367493787, 0.0011917988741218296, 0.0017138700903135732, 0.0015816998147054964, 0.0013801241382062166, 0.0015859744272697664, 0.0013802157874225267, 0.001567018305763658, 0.0009963985174730136, 0.0011221839057928287, 0.0013390787457860348, 0.0014396965966884888, 0.0013364179293270748, 0.0014021636506909147, 0.0017322551725932039, 0.0015289777212849959, 0.00128727874353587, 0.0012659531823391965, 0.0011594626907147445, 0.0013940197382980022, 0.0011216418904582569, 0.0012167058774183916, 0.0013384168606191866, 0.001348491073310469, 0.0012187683224528653, 0.001117735683402217, 0.0017822224637872273, 0.0016424302158059873, 0.0017229920512230124, 0.0010782143775781038, 0.00118918303731438, 0.0016006913334034008, 0.0014175001862930566, 0.001316718243718354, 0.0016919665446035275, 0.001592875085447651, 0.0011154030335975564, 0.0016872123964607692, 0.0015584046892214375, 0.001461566182679932, 0.0013163930025148795, 0.0014643894019577782, 0.0011858410122969317, 0.0014357334818621771, 0.0014316190896286303, 0.0012830423081141482, 0.0010749506692202453, 0.0014816382913764151, 0.001886041338024234, 0.0013912037321888826, 0.0011380340265201665, 0.0015398801357713104, 0.0013084799109398455]","[0.0010443561267173282, 0.0013388484601286027, 0.0009680485099863643, 0.0011911747793078866, 0.0010214840797870821, 0.0009471177758088032, 0.0009139209719306324, 0.0008570110127320441, 0.0009657888949635724, 0.0015417519806393207, 0.0006130982405693562, 0.0010569157317527552, 0.000936084124080342, 0.000986327039023778, 0.0010134190351260785, 0.0013437538230490385, 0.0009765891874872457, 0.0011137998747680945, 0.0010457847060015974, 0.0009198200160523163, 0.0008615154697383167, 0.0010712919426718317, 0.0008490609198910562, 0.0007027250435355459, 0.0013460562804287828, 0.0010849236042657804, 0.0010818162775741481, 0.0009495700302918563, 0.0008563057922537722, 0.0007821800228355288, 0.001068463085599821, 0.0013702780674879906, 0.0009592096424223354, 0.0009457071916231699, 0.0012679145559156156, 0.0009861052442035297, 0.00105994675117871, 0.00110569521941994, 0.0011309091073466392, 0.001035534646250895, 0.0005490238055395607, 0.0010463477354942352, 0.0009638036235871523, 0.001188876003964805, 0.0013842461564668417, 0.0012703958472972162, 0.0008502408397895553, 0.0008748008563984926, 0.000706400273496031, 0.0013748494724310505, 0.001242400808234841, 0.001217716073558592, 0.0013548294893672651, 0.0010633784459744844, 0.000931800103716064, 0.0006388726374622345, 0.0010059710972561235, 0.00114735791725635, 0.0006802801845791499, 0.001203817758712651, 0.0011115598555506698, 0.0008012636162293852, 0.0008564196426482008, 0.0009582395197158594, 0.0010405576935943002, 0.0009500914525625226, 0.0010125048112265681, 0.0008662409547401907, 0.001075215778519238, 0.000988504652696379, 0.0006669900980178713, 0.001308880358134953, 0.001167607168647794, 0.0008146123923829874, 0.0011658958614425487, 0.0008890189704335204, 0.001296014616856853, 0.0010395562211657774, 0.000972904387476374, 0.0014275590060570645, 0.0012063265761534916, 0.0010663957391701675, 0.0010963236944655887, 0.0009198762183319992, 0.0008182491747473816, 0.0010010033909109363, 0.0008404314121940599, 0.0014315581902361204, 0.0011944365621245538, 0.0012228114104550468, 0.0012081923606487928, 0.0012893804700496933, 0.0008413993020125417, 0.000993182691326901, 0.0006846263786452198, 0.0009926305831262452, 0.0010867043867598641, 0.0012685744898885477, 0.0008024859605723146, 0.0012067717637254535]","[0.0003926513649114484, 0.0004571580612648425, 0.0003405975904347819, 0.0004024956655685719, 0.000213486867871379, 0.0006684071057984594, 0.00046596939400372965, 0.0005809149975120423, 0.0002759121657940614, 0.0005621119254725516, 0.0003125174646732591, 0.0004692865658101594, 0.00024917657332152495, 0.0003900682392535869, 0.00025097199957855405, 0.0005932320238922346, 8.454323390191764e-05, 0.0002003366494073373, 0.000278032139946287, 0.00027571767205031175, 0.00042670746326156455, 0.0004079820626193697, 0.00050557362456227, 0.0001051522348739915, 0.0003928997712313087, 0.0002560712253792235, 0.0005661822507322177, 0.0003622694789253488, 0.0002541820358802428, 0.00031617489035837336, 0.0001604252653371679, 0.0005688552743612743, 0.00029527215092812906, 0.0004814236123633597, 0.00037986017059849284, 0.00036811591069362855, 0.00011589528841964059, 0.000499023017342901, 0.0003065659181128979, 0.0004161043449286377, 0.00040319045848542497, 0.000296499341744481, 0.0006467882661863394, 0.0005502612127043842, 0.00030217121040788226, 0.00032575811039799017, 0.00017353470458588772, 0.0004553223513048776, 0.0002365492368139253, 0.0004460800594036445, 0.00048354043644773166, 0.00026107478335592925, 0.00036173311266652177, 0.00039652068490961533, 0.0005401498042861096, -0.00011892865016196647, 0.0002542584995522047, 0.00020217367936394744, 0.0004395779455137163, 0.0004987589020661292, 0.00019582911728721505, 0.0003170098724246561, 0.00040224638299564663, 0.0005799898066936907, 0.0002355004064479352, 0.00023710767592910806, 0.00022727367164110466, 0.0005049008667053766, 0.00040324960043828037, 0.0002794356001716713, 0.00022184970718678007, 0.0003763218343075651, 0.0003949008424336728, 0.0002204125120552864, 0.00041890425867383365, 0.00037512599660004915, 0.00020971372371597624, 0.0002726608435517117, 0.0004588966337489175, 0.0005115071649526693, 0.00028704541126152086, 0.00025661648963771594, 0.0004591360378911406, 0.0002056406006504326, 0.00036819222696380006, 0.00043841483302096187, 0.0004486721001123228, 0.0001946500791929301, 0.0003072378870874457, 0.00016100412809611308, 0.00045616527286873387, 0.00033278902272863397, 0.00037535414878926574, 0.00023933193270235224, 0.0006497728063764322, 0.00035024346097069166, 0.0003317183425553255, 0.0004427542939701568, 0.00023286276340539166, 0.00029546670487894675]","[4.279999999999999, 4.2972, 4.292, 4.2951999999999995, 4.3024000000000004, 4.319599999999999, 4.267200000000001, 4.2684, 4.2964, 4.311999999999999, 4.2872, 4.2756, 4.2868, 4.2912, 4.2476, 4.2996, 4.289599999999999, 4.2524, 4.285200000000001, 4.2892, 4.2736, 4.3136, 4.341600000000001, 4.2316, 4.2688, 4.296799999999999, 4.2708, 4.3404, 4.308, 4.272, 4.306, 4.2772, 4.3232, 4.3024000000000004, 4.2884, 4.3252, 4.2936, 4.2416, 4.3064, 4.260400000000001, 4.3004, 4.2848, 4.2888, 4.2936, 4.3111999999999995, 4.2772, 4.2964, 4.2976, 4.298, 4.3284, 4.3056, 4.3136, 4.338, 4.3476, 4.2976, 4.262, 4.2652, 4.2948, 4.308, 4.3027999999999995, 4.3132, 4.2568, 4.2951999999999995, 4.3004, 4.3092, 4.2772, 4.274800000000001, 4.29, 4.3252, 4.317200000000001, 4.3, 4.2984, 4.2728, 4.3128, 4.3012, 4.3072, 4.3, 4.2696, 4.2576, 4.338800000000001, 4.2976, 4.3012, 4.2804, 4.3404, 4.2868, 4.322, 4.2996, 4.2936, 4.3027999999999995, 4.2688, 4.2848, 4.2704, 4.336399999999999, 4.2816, 4.3076, 4.292, 4.314, 4.3448, 4.2812, 4.336]","[4.2791999999999994, 4.3128, 4.2756, 4.2808, 4.2828, 4.2312, 4.3228, 4.292, 4.2448, 4.2668, 4.2676, 4.2912, 4.2736, 4.272399999999999, 4.2996, 4.264799999999999, 4.260400000000001, 4.284000000000001, 4.3212, 4.304, 4.3036, 4.2576, 4.2348, 4.3252, 4.298, 4.2884, 4.3156, 4.252800000000001, 4.2484, 4.306, 4.232799999999999, 4.2988, 4.2684, 4.296, 4.2776000000000005, 4.2428, 4.276, 4.3176000000000005, 4.2484, 4.276, 4.254, 4.2776000000000005, 4.291600000000001, 4.2908, 4.2624, 4.264, 4.2863999999999995, 4.3008, 4.2804, 4.236, 4.271599999999999, 4.2512, 4.252800000000001, 4.2184, 4.272399999999999, 4.298, 4.2856000000000005, 4.2332, 4.2976, 4.256, 4.2708, 4.3456, 4.2688, 4.2924, 4.276400000000001, 4.3268, 4.299200000000001, 4.2956, 4.2428, 4.240399999999999, 4.2856000000000005, 4.2628, 4.296799999999999, 4.2428, 4.3124, 4.2696, 4.2584, 4.3116, 4.2996, 4.232, 4.266, 4.26, 4.294, 4.2736, 4.2756, 4.2836, 4.2376, 4.272, 4.2756, 4.3016, 4.2932, 4.324800000000001, 4.2416, 4.2812, 4.268, 4.2904, 4.286, 4.2332, 4.2956, 4.2364]",0.1605045209655492
0,0.01,0.5,"[0.0011033422763370756, 0.0013121368037253246, 0.0014228279417813495, 0.0012525097504211462, 0.0011665881241068605, 0.001080126002310756, 0.001078499874455161, 0.0010657305590712606, 0.0014389546638060545, 0.0013103668642227824, 0.0012541759092967709, 0.0010491095306393188, 0.0011151663080945053, 0.0009122030056931555, 0.001150696058607303, 0.0011837438631132435, 0.0016497117112209724, 0.0013256384964920773, 0.0012636856565869626, 0.0012249978370064342, 0.0009239353703052027, 0.0011881788157085626, 0.0013374569109763448, 0.0010738913012601366, 0.0010530668690688456, 0.0008309454740709704, 0.0010858387836286884, 0.0013032321141000528, 0.000987744080018314, 0.001390873438854579, 0.0013380183362236317, 0.0012406274917711121, 0.001155974488366248, 0.0009026880401181272, 0.0010774800653520053, 0.0012843787092726648, 0.0012363148958065174, 0.0012816976042420538, 0.0011538700952495057, 0.0009149941812467743, 0.0010811539193561718, 0.0011814649157006582, 0.0012576405395988467, 0.0009183516198976102, 0.0011828513947366437, 0.0013870608738983576, 0.0012713753611830157, 0.001084431662824389, 0.001287946445406102, 0.001115773217679451, 0.0014130333379768626, 0.0011318352713124524, 0.0013053709544791894, 0.0010223988733866598, 0.0012302827673080913, 0.0011037580591040826, 0.0010854681435507431, 0.001206303146167825, 0.0010879317058345907, 0.001053902694472734, 0.0007498508619388784, 0.0015909843071534855, 0.000902554207568983, 0.0012537242634244317, 0.0010169201548990141, 0.0009992278954459757, 0.0012279257453786338, 0.0012717294749590622, 0.001127994295189649, 0.0013205417241237284, 0.0008858776761202505, 0.001040775617525795, 0.0010751251311666107, 0.0011716816042406301, 0.0011831957688994256, 0.0012007053925298702, 0.0007815352553920055, 0.0014032373738690005, 0.001162013563874058, 0.00122329565709454, 0.0011940271497999605, 0.0011081723200107622, 0.0012766277801576171, 0.0008159283384967872, 0.0009848843659025748, 0.0013147280568609162, 0.0010772822127669513, 0.001166707893452476, 0.0010796370328630702, 0.0011964190811992361, 0.0013233028204858847, 0.001111941053916777, 0.0012130183188029055, 0.0011103031997272703, 0.001035114443068621, 0.0008688136431789072, 0.001311944775919918, 0.0010809434328668986, 0.001380649362291092, 0.0009684703061168001]","[0.001689228445900095, 0.0015889110346538019, 0.0013106472432374246, 0.001703306347338877, 0.001105239971274265, 0.0014580872554960354, 0.0015915831725425973, 0.001674149896628945, 0.001594990294511274, 0.0014754205859666659, 0.0013397298891286145, 0.0015408535381955587, 0.0015031580082853094, 0.001051752266231236, 0.0016498226007155953, 0.001720005484957811, 0.0012970106267580744, 0.001526548784841156, 0.0014364284489024753, 0.0010173686134628771, 0.001282858414357594, 0.0011855503792895883, 0.001917582905824209, 0.0014735356235088333, 0.0014160315869746335, 0.0017685015855836556, 0.0014462593039279035, 0.0014428636601625435, 0.0013737781658763183, 0.0012453986877659748, 0.0016394655992982188, 0.0015024212229919447, 0.0012738066982118865, 0.0013528204320576872, 0.001325601572203318, 0.001409179352444478, 0.0017364745374184138, 0.0011569607776985564, 0.001452001557612797, 0.0013720272853085052, 0.0010481902875440078, 0.0013574127764729097, 0.0011909585071274383, 0.0015044670738488467, 0.0009582978157664212, 0.0015698781363735006, 0.001638594239502389, 0.0011481312102268834, 0.001569544487453476, 0.00170251141889461, 0.0016794598175310538, 0.0013087837083550387, 0.0013049206858431904, 0.0012606713531789166, 0.0014775796599160243, 0.0017313721300020726, 0.0015233197180445218, 0.0014673420239734746, 0.0017771742781816616, 0.001646786988632968, 0.0012073367942608388, 0.0014125075849663916, 0.0014245235472792135, 0.0016528770162990464, 0.001457005099189722, 0.0014743920338036191, 0.0016054023822088513, 0.0011774724593086887, 0.001510219643970985, 0.0015702767908079417, 0.0013135887169021087, 0.001535883471622399, 0.0009567018437680189, 0.0016068702371740261, 0.00132828774135004, 0.001762395012459698, 0.001547624847579858, 0.001427704447536474, 0.0014260785756189346, 0.0018257370364953048, 0.0014827082677633227, 0.001479348082768939, 0.0013986384979846856, 0.0015451575665639573, 0.0013575485825213882, 0.00172440931809715, 0.0012551494843950494, 0.0011161001807504626, 0.0013012935115194757, 0.001408462863367872, 0.0016875156890656174, 0.0017364144403671272, 0.0016000933415232486, 0.0015447796581880599, 0.0011229784453261364, 0.001443531767373095, 0.0011438017546309784, 0.0011789914934043188, 0.0010555674788908043, 0.0015078802121528455]","[0.0005911280088334841, 0.000961138470513016, 0.000697496757344913, 0.0007156686866700614, 0.0004758097816434336, 0.0005918244067409101, 0.0006158729620289276, 0.00046999587652086003, 0.0009268175407246183, 0.0007427153939733459, 0.00041418119280581364, 0.0005682803749944833, 0.0006816202049685315, 0.000502610119936305, 0.00037060820949933555, 0.0007796031619719618, 0.0005730694606779593, 0.0008170246971472266, 0.0004430299922471976, 0.00043350469150408053, 0.00024988792722742837, 0.000602183703453111, 0.0005660365974426537, 0.0003281764632811841, 0.000505782255313926, 0.0008697431099745169, 0.0007223753526591944, 0.00041953756370173594, 0.0004961334433992202, 0.0006349357458552878, 0.0008589684034141019, 0.00048306816581662846, 0.0007063694209033625, 0.0006522099243072068, 0.00042290556499091067, 0.0002863873335026496, 0.0006992912796208381, 0.000677997229438209, 0.0006655799671656295, 0.0006606112667938397, 0.0004278010028770665, 0.0003280470195424067, 0.0005851281882722091, 0.0007397102252781696, 0.00038191155809907273, 0.000722053368066318, 0.0006552902154409958, 0.0005875931107815107, 0.0006111029461704573, 0.0006982586638794537, 0.000676360208257174, 0.0004272731568450732, 0.0006574886166957774, 0.00028742950668016014, 0.0006565998845933258, 0.000629853303862402, 0.0005233961630027721, 0.00047072496810472106, 0.0006392470286156009, 0.0007167013711788697, 0.0004264520974162988, 0.0008974523024193969, 0.0004785992376594554, 0.0004868988303405633, 0.0004706197969475186, 0.0006772859919398225, 0.0009972994466121337, 0.0004168658233847209, 0.0006101027104224814, 0.0003247568994167359, 0.00046687111025016186, 0.0005358072195856098, 0.00040692834215302334, 0.000678761959233573, 0.0004092028301944898, 0.0005104209847228995, 0.0005015104944164018, 0.0005431639759333483, 0.00042227643202320293, 0.000689239040296758, 0.00047469076007948676, 0.0004494090262416421, 0.0005512790647494638, 0.0003246345250701808, 0.0005065074054608757, 0.0004792669439712494, 0.0004809417086080938, 0.0006413704923828027, 0.0006336930336536333, 0.0003118921173421363, 0.0007974558555886752, 0.0007329011287712335, 0.0007032727671269018, 0.0005917327188088232, 0.0002802308542870621, 0.0005607448930319318, 0.0007265289244059484, 0.0005288347801101509, 0.00064534383837996, 0.0006766096209054827]","[4.3696, 4.3176000000000005, 4.2848, 4.3332, 4.3408, 4.368399999999999, 4.3347999999999995, 4.3256, 4.2924, 4.3224, 4.3668, 4.3908000000000005, 4.3428, 4.3116, 4.3484, 4.3064, 4.2844, 4.2932, 4.328, 4.361199999999999, 4.3088, 4.3476, 4.3268, 4.361199999999999, 4.3332, 4.2924, 4.2824, 4.336, 4.331200000000001, 4.3596, 4.3668, 4.332, 4.3296, 4.3556, 4.3036, 4.3008, 4.2936, 4.328, 4.334, 4.2904, 4.3344000000000005, 4.3444, 4.2932, 4.2808, 4.348, 4.3356, 4.3092, 4.346, 4.3624, 4.2904, 4.3668, 4.3424, 4.3532, 4.2780000000000005, 4.3776, 4.3168, 4.3224, 4.324800000000001, 4.3100000000000005, 4.3316, 4.3156, 4.2932, 4.2752, 4.338, 4.3588000000000005, 4.3376, 4.3008, 4.3832, 4.3759999999999994, 4.3448, 4.2804, 4.3, 4.3284, 4.3052, 4.2892, 4.3012, 4.336, 4.3116, 4.3212, 4.3164, 4.2976, 4.3512, 4.329199999999999, 4.2948, 4.366, 4.3104000000000005, 4.3164, 4.3088, 4.316, 4.3431999999999995, 4.3444, 4.3184, 4.386000000000001, 4.328799999999999, 4.314, 4.356800000000001, 4.3212, 4.3584, 4.3324, 4.3431999999999995]","[4.3064, 4.3648, 4.3372, 4.3316, 4.298, 4.2908, 4.317200000000001, 4.3552, 4.382, 4.3484, 4.304399999999999, 4.279999999999999, 4.347199999999999, 4.3532, 4.3111999999999995, 4.381600000000001, 4.3264, 4.3984000000000005, 4.3344000000000005, 4.3328, 4.2984, 4.3144, 4.296799999999999, 4.3111999999999995, 4.3452, 4.3536, 4.3796, 4.3184, 4.3072, 4.3176000000000005, 4.3152, 4.3352, 4.3168, 4.308, 4.334, 4.3556, 4.3420000000000005, 4.3484, 4.3232, 4.358, 4.3064, 4.2804, 4.336399999999999, 4.3428, 4.2948, 4.3304, 4.3408, 4.3032, 4.2964, 4.3420000000000005, 4.3208, 4.3436, 4.3128, 4.3744, 4.3208, 4.3476, 4.3468, 4.3444, 4.332, 4.3616, 4.322, 4.343999999999999, 4.3808, 4.3404, 4.3168, 4.3556, 4.361199999999999, 4.3036, 4.324800000000001, 4.3256, 4.3352, 4.356800000000001, 4.349200000000001, 4.379199999999999, 4.3712, 4.3564, 4.334, 4.356800000000001, 4.3256, 4.3144, 4.3484, 4.3092, 4.3204, 4.3352, 4.2856000000000005, 4.3448, 4.3232, 4.349200000000001, 4.348, 4.3056, 4.3512, 4.3476, 4.272, 4.3027999999999995, 4.3756, 4.324, 4.3436, 4.3187999999999995, 4.3308, 4.348]",0.15879844838330076
