Nf,Win,Bin,WoutA,WoutB,Bout,routA,routB,fano
0,0.01,0.1,"[0.0007409330265481241, 0.0011578476060359535, 0.000949434366750384, 0.0008615323018888015, 0.0007978324625060538, 0.0012836267360868145, 0.0008038507609247651, 0.0008677797701452516, 0.0007996203606801921, 0.0008698172830067551, 0.0007783052168640258, 0.0006958232144171092, 0.000786680417979398, 0.0008572427164134946, 0.0010505158043649199, 0.0011796062946342178, 0.0010015893267771258, 0.0011217484623618457, 0.0011570454557128995, 0.00057831905663929, 0.0007081653722814824, 0.0008815026729458158, 0.0010651976838083007, 0.0009392709684949693, 0.0009771278759088211, 0.0009275655038557424, 0.001297949833963561, 0.001079892758364476, 0.0011092721765384064, 0.0007681841231291377, 0.0008730874147864668, 0.0009401346044869432, 0.000688485402841224, 0.0009491900050193488, 0.0008537950839690657, 0.0007832713500497745, 0.001124503841623919, 0.0012804768787857918, 0.000861952811110954, 0.0008830815559396648, 0.0008124091452531821, 0.0012497606601089336, 0.0007527710504603767, 0.0006304060910671175, 0.0006103552462286339, 0.0010801868864523786, 0.000716018945948801, 0.0009231683096688549, 0.0009533868970689726, 0.0005352622785486407, 0.0011251777497063198, 0.0009736765567869438, 0.0009520221539792918, 0.0011548224722177148, 0.000837355623102622, 0.0010336286315818883, 0.000645500123193587, 0.0011161844898553925, 0.0008720455475306799, 0.000958193520239038, 0.0008365738835403216, 0.0009985993409991941, 0.001164511350788384, 0.0009575959585075602, 0.0007910378580628645, 0.000873253501480559, 0.00092079096607665, 0.000826197080480462, 0.0013193561668177747, 0.000675799101557628, 0.0007314983691699176, 0.0006312290779274701, 0.0011863484608290434, 0.0011288316516093325, 0.0009159275482457402, 0.001133066849561799, 0.0006885974555709548, 0.000662579685044404, 0.0010281218164481976, 0.0008607529715127526, 0.0009324464856559055, 0.0008163435058313166, 0.0008641309066021754, 0.0007963199709029707, 0.0008398642687000731, 0.0009888762853032741, 0.0009454180152593412, 0.0007189016871740497, 0.0008150222283283132, 0.0008961193273724599, 0.0007759665011589059, 0.0007316684564330456, 0.0007563386553497976, 0.0010839070214317516, 0.0011053545121005176, 0.000551219034132829, 0.0009695702067013959, 0.001177666070251063, 0.000743831662396329, 0.0009062532143504245]","[0.0010355755199564765, 0.0012289928935410638, 0.001519058187996877, 0.0011765906776076561, 0.0012499143839365984, 0.0012425394082318582, 0.0012954038392743205, 0.0011714983087549014, 0.0012210389868979753, 0.0010755671400239414, 0.0008722974751576896, 0.0010043405038635406, 0.001542625385178502, 0.0009536141176043606, 0.001188267637883631, 0.001432852553010856, 0.0012741120799003097, 0.0013016048876615123, 0.001589983852340485, 0.0009097663302450275, 0.001321824437721335, 0.0014258422016893112, 0.0011775756438936048, 0.0014354086146958207, 0.0012428946742128607, 0.0010146356004864243, 0.0015004821218833973, 0.0011565578035778725, 0.0013328254381136176, 0.001357092624509982, 0.0014424792208724718, 0.0013717631315385069, 0.0012942240011899146, 0.001053354072655944, 0.0014131864249225217, 0.0010403754771045723, 0.0012769944950277068, 0.001176455430340775, 0.001335063050574361, 0.0011099509684721156, 0.0011728602208997034, 0.0015988052988364766, 0.001044457346074063, 0.0009339562566598401, 0.0013191079813152681, 0.001183743899458413, 0.0014989831783155632, 0.0013510591889362733, 0.0013185153154516515, 0.0009524892190428772, 0.0012485168286053342, 0.0016751168067806463, 0.000914445580938018, 0.0011306107467024583, 0.0014066497048420498, 0.0009750386132346732, 0.0008153639302796085, 0.0015184999276954725, 0.0014963582504937047, 0.0010444903183165295, 0.000996995552780748, 0.0009494099468222865, 0.0010278655779196921, 0.0011240929894093888, 0.0013253052182404595, 0.0015856999492292589, 0.0009305096157587255, 0.001027538863995768, 0.0011336693548797225, 0.0011208169933854466, 0.00145568176023677, 0.0011943398912712697, 0.0012673447384061684, 0.0011953691589914393, 0.001247095525004569, 0.0010868726701723811, 0.001118062859989524, 0.0010800025856644649, 0.0012289357361600062, 0.001286503323401213, 0.0010242131571019258, 0.0012031020587569944, 0.0011668080989832759, 0.0010576983201985844, 0.0014451964443071546, 0.0009770146698900078, 0.0009214549662213868, 0.000869026789988635, 0.001445546790038678, 0.0014326948394048145, 0.0010733797381206347, 0.0015363461425812618, 0.0011768249837651016, 0.0011414288864815168, 0.0014613468644464741, 0.0009986904884718075, 0.0013157851894474997, 0.0011580622075590677, 0.0009734506280748535, 0.0010163641259165403]","[0.000331106297745783, 0.0003342566981703352, -7.858233609432255e-05, 0.0002744082712947905, 0.00020106324463110462, -8.599029142903606e-06, 0.0003369138826400616, 0.00017470091685075517, 0.00025810999070574294, -1.0192319200859362e-05, 3.498348734194095e-05, 2.0115199002617536e-05, -0.00012438255507797363, -0.00013760426525851924, -2.0243801718247558e-05, 0.0002569188286025658, 9.996524386846708e-05, 0.00015726711921256178, 0.00034706688088973983, 0.0001285008813439758, 0.0001270555336518184, 0.0003229548105387475, 3.848473141920398e-05, 0.00010288691268660163, 6.917638035534371e-05, 3.9696623083560625e-05, 0.00012218281334530983, 0.00019458263248005634, 0.00013404276506376255, -8.845111397028728e-05, 9.852495919440706e-05, -7.259913302496767e-05, -5.59725891077881e-05, 4.0437891555922404e-05, 0.00013472892537602348, -3.0176791879571645e-06, 0.00018726420973536512, -3.1419538255095184e-05, 0.00017173549755102955, 2.9394254637991062e-05, 0.00013608935695645622, 0.00018371306723055197, 0.00013844113478766364, -0.00021631633300723166, 8.795166497953083e-05, 0.00019021502792305407, -0.00011331836906067963, 3.8185361933559926e-05, 0.0002234208725820516, -9.856829995539868e-05, 4.61128196381178e-06, 0.00040592406476197676, 1.7601680942147404e-06, 1.7497784501334238e-05, 7.556402773102947e-05, 0.0002955033538114329, 0.00016454259047578442, -4.8720762736059866e-05, 0.00015605420833964426, 0.0001354124403616308, -0.00012208368826806986, 0.0002457753378887681, 9.005413907772853e-05, 0.00016459584649935154, 0.00024231717794236443, -8.435528540831634e-05, 1.2820405754370711e-05, -1.6487226303807955e-05, 7.47947839070753e-05, -1.164985894479796e-06, 0.00019389242725077995, 0.00024308749081758792, 0.00017241404643028536, 0.00010783720362011142, 0.00033272741623895503, 0.0001345007208333322, 8.628649613217533e-05, 0.00020799537480013254, 0.00011401436599314644, 0.00011369406174507677, 3.6718120826492864e-05, -2.9243620246804954e-05, 0.00010378819598746674, 0.00015579834883112156, 2.977676804609926e-05, 0.00024929192737793807, -3.447106306970289e-05, 0.00011014278400185853, 9.778798297258261e-05, 0.00025472820122186276, 7.833144648450024e-05, 4.3775239556493945e-05, 0.00021987201892105558, 0.00013636624186744942, 9.351523252280939e-05, -1.5346731029928217e-05, 0.00022396370743308006, 3.049862797870485e-05, 0.00011804040065180961, 8.95828058577899e-05]","[4.7652, 4.7692, 4.6828, 4.7296, 4.749599999999999, 4.7508, 4.6872, 4.7848, 4.7224, 4.7376000000000005, 4.7536000000000005, 4.7108, 4.7696000000000005, 4.7948, 4.7387999999999995, 4.7376000000000005, 4.768, 4.7628, 4.718, 4.7724, 4.7572, 4.7404, 4.7656, 4.736, 4.7664, 4.766, 4.741999999999999, 4.7304, 4.734399999999999, 4.768800000000001, 4.7372, 4.7492, 4.744000000000001, 4.7188, 4.7328, 4.733600000000001, 4.7568, 4.741200000000001, 4.736, 4.764, 4.7584, 4.6956, 4.714, 4.74, 4.7468, 4.7188, 4.712000000000001, 4.782, 4.731199999999999, 4.7224, 4.716, 4.6876, 4.7376000000000005, 4.736, 4.716, 4.7432, 4.7152, 4.7656, 4.7776, 4.79, 4.75, 4.7724, 4.764, 4.74, 4.7536000000000005, 4.768800000000001, 4.7696000000000005, 4.731199999999999, 4.7552, 4.7219999999999995, 4.7552, 4.7256, 4.7352, 4.751600000000001, 4.7604, 4.6956, 4.7232, 4.796799999999999, 4.7612000000000005, 4.7472, 4.74, 4.716399999999999, 4.754, 4.7552, 4.7616, 4.7768, 4.7076, 4.7468, 4.7224, 4.7456, 4.7736, 4.744400000000001, 4.7544, 4.763599999999999, 4.752000000000001, 4.7576, 4.741200000000001, 4.7744, 4.7268, 4.7528]","[4.7868, 4.8164, 4.87, 4.832, 4.7976, 4.8228, 4.856, 4.8096, 4.836399999999999, 4.7836, 4.7836, 4.8188, 4.7964, 4.8132, 4.8427999999999995, 4.8776, 4.8148, 4.8347999999999995, 4.8696, 4.7844, 4.8228, 4.822, 4.8148, 4.7976, 4.8168, 4.8208, 4.8048, 4.804, 4.8116, 4.8076, 4.8264000000000005, 4.8132, 4.7700000000000005, 4.8675999999999995, 4.7976, 4.8088, 4.8148, 4.826, 4.808400000000001, 4.796799999999999, 4.8188, 4.9008, 4.8588000000000005, 4.8188, 4.7976, 4.8248, 4.8408, 4.8336, 4.8232, 4.8076, 4.85, 4.8660000000000005, 4.8444, 4.8612, 4.8332, 4.8304, 4.82, 4.820399999999999, 4.8044, 4.78, 4.8031999999999995, 4.825200000000001, 4.8256, 4.8384, 4.8351999999999995, 4.8172, 4.7951999999999995, 4.8408, 4.824, 4.8576, 4.8268, 4.826, 4.8376, 4.813599999999999, 4.8164, 4.858, 4.8464, 4.773999999999999, 4.8176, 4.8172, 4.8368, 4.8388, 4.8264000000000005, 4.7896, 4.7976, 4.7716, 4.8196, 4.8148, 4.8248, 4.8188, 4.8208, 4.8492, 4.8196, 4.8144, 4.7928, 4.787999999999999, 4.808, 4.8112, 4.782, 4.8044]",0.15580555402557053
0,0.01,0.3,"[0.0010422255861825178, 0.0011453908465483208, 0.001154268867864721, 0.0014515784854169764, 0.001302955214246537, 0.0013574012995432256, 0.0011540678620120014, 0.0013304693631278988, 0.0012000102970723605, 0.0013396309377092569, 0.0011156201519713356, 0.001052181217877279, 0.001330160546268035, 0.001283760599777733, 0.0013809902075616013, 0.0012406109019530592, 0.0013189856185295494, 0.0012172934183526723, 0.0013837337184122763, 0.0009546695330507115, 0.0012817751100744658, 0.0015737535856039952, 0.0011769637751307376, 0.001516475168256184, 0.001449771846126477, 0.0010785916332399278, 0.0012231941668015397, 0.00127210015979302, 0.0013682985382054112, 0.001410262010453805, 0.0013340681091908273, 0.0013154440557178303, 0.001088400736707795, 0.0010373662345777948, 0.001188116319165634, 0.0011654936883077724, 0.0014441957440879992, 0.0013122985991254345, 0.0009142616374733579, 0.001252346680875825, 0.001553112809977018, 0.0012157921673044542, 0.0012926194822405312, 0.0011842717787552016, 0.0007747176805562145, 0.0010293073876422836, 0.001311241871978316, 0.0010098366225591157, 0.001137495472640591, 0.0012410595860281172, 0.0010978489064150476, 0.0009965874162646859, 0.0013554331629573209, 0.0010671693651930693, 0.0012522126104186708, 0.0012784385532800028, 0.0011908369767585443, 0.0010967581724267762, 0.0016584380775063292, 0.0016658497567976073, 0.0012868940505756344, 0.0011941387004707532, 0.001178310437729833, 0.0011394579303118627, 0.0012710780047150941, 0.0015770568115373077, 0.0014146234127322417, 0.0013061511190683044, 0.001286164641140558, 0.0011624020960974105, 0.00111142452027824, 0.0015844438073156486, 0.000837054599940828, 0.0012947379928810031, 0.0014502626575455843, 0.0015146340391664394, 0.001058082600842032, 0.0011870982647769995, 0.0011181227564252792, 0.001272596091138296, 0.0013402322217815307, 0.001105421575582332, 0.001098727775920638, 0.0011728213462229814, 0.0010962267954706592, 0.0011239609526296787, 0.0012703656331385055, 0.0014599306643256294, 0.0012519386860003084, 0.0014464171367431853, 0.0012149325639178282, 0.0014482970931304188, 0.0009006324683591647, 0.0007723552838960385, 0.0011470743614928622, 0.0012455774823897463, 0.0010221884018002671, 0.0012635366968458501, 0.0012498586355487653, 0.001180797075325]","[0.0006243144232223637, 0.0009520370379053429, 0.0008811473035738389, 0.0011574160539273423, 0.00084329121921111, 0.0011546821586488475, 0.0011096376250439568, 0.001136438482605177, 0.0009401731253040513, 0.0007363870185501846, 0.0007514211851078575, 0.0008615146530772405, 0.0008804492577690674, 0.001049919402153524, 0.0011639144391854942, 0.0007422232389423031, 0.000890545496588222, 0.0010105113511827794, 0.000771800366240539, 0.0009437846474570461, 0.0009249456809291678, 0.0009715005123115493, 0.0006997016404443855, 0.001255708002941759, 0.000861398431204566, 0.0010350845994749939, 0.0012376534241003506, 0.0008262516270758236, 0.0012862723548071188, 0.001009646161056421, 0.0009291214704149121, 0.0012330694503954864, 0.0009538981565832826, 0.0010809166650995478, 0.000888957689014044, 0.0010455788063877054, 0.000812173269670494, 0.0010078885135218776, 0.0010258292035874423, 0.0008355734007788319, 0.0012711459736028112, 0.001292851072443379, 0.0012049538626543086, 0.0013876370093623583, 0.0009174357258847515, 0.0012880784210465095, 0.0009791083797269149, 0.0009423504033795534, 0.00103698317187134, 0.0008560868843667952, 0.0009682755528931221, 0.0008800172618688921, 0.000988587831142443, 0.0008405087716219262, 0.0010175921463101009, 0.000727142146107104, 0.0009690331381121624, 0.0009298662598215226, 0.0010810197916065012, 0.0010545535541618873, 0.0010595162894614166, 0.001032154963395989, 0.0006552981069000564, 0.00079166815971454, 0.0006482289768481727, 0.00082357356500537, 0.000819835240313823, 0.0014026509879930993, 0.0009469014117063312, 0.0009303771990424557, 0.0008749927125957742, 0.0009511448629427953, 0.000966445103266694, 0.0008997122577728971, 0.0012212488820154215, 0.0012731079684111404, 0.0012076316376738927, 0.0011675516322387745, 0.0008431289409238801, 0.0010349385592139833, 0.0009658012803239954, 0.0009624300770426596, 0.0009818270966033295, 0.0010695623405133866, 0.0007787492371352312, 0.0007945936867902221, 0.0008506790851597774, 0.0009969242177061159, 0.0009668873370887975, 0.001127198308512215, 0.0008971557026713478, 0.0010961755578181489, 0.0008506911804046965, 0.0010663477085656684, 0.0007705729730336829, 0.0011755748951938645, 0.0011305032124064927, 0.0012656295621321697, 0.0008312905592038294, 0.0012730373422165854]","[0.00023780056150812668, 0.0002989292674700234, 0.0003362629602889477, 0.00035073934325279476, 0.00033209860668189284, 0.00039442369098190703, 0.0003987121896003053, 0.0003533582911043758, 0.00038175570432664026, 0.0003595230127620266, 0.00025239636640300375, 0.00043920521156708424, 0.0005415218528858727, 0.0005629927660102723, 0.0007558499790665993, 0.00020075049238351105, 0.00016755873608599394, 0.00020364463452422185, 0.0003807833563575009, 0.0004043098114753088, 0.0001373239337133133, 0.0005120226106045797, 0.00028912416822098047, 0.0005247113705191717, 0.00012002313026392417, 0.00034950030001644684, 0.0005050395921533916, 0.000586033640299863, 0.0003869742575968479, 0.0004799213875916842, 0.0005506723304405153, 0.00045128817237200246, 0.00033842583187861325, 0.00021517340204379193, 0.00025343533440637443, 0.0004495728681010141, 0.0003511533045381896, 0.0002430722314586284, 0.00016837278085705823, 3.641433259696831e-05, 0.0002608282000148236, 0.00032624002734021933, 0.00044868935942567233, 0.0005697880848047072, 0.0003343624394351287, 0.0003533584102282531, 0.00035850441725427296, 0.00035653990897821004, 0.000587713771583243, 0.0005164086654608167, 0.00036512447311353173, 0.000357057757618607, 0.00019787126390899515, 0.00024376715657990186, 0.0005276252227015586, 0.0003486768942770429, 0.0002556630015050779, 0.00023088968136112596, 9.063670515198467e-05, 0.0003433171653666333, 0.0005458476625597998, 0.00041605043651338447, 0.00019665495373148552, 0.0002254357796520093, 0.00030904494447013835, 0.0005502864015064366, 0.00044768517305118516, 0.0005732295303475417, 0.00019307495112732992, 0.0003771125977953241, 0.00013698873847699057, 0.0004456837616609931, 0.0004574784743246333, 0.0002654813756171825, 0.00040985874787783603, 0.00042817358787088783, -5.8934200235210264e-05, 0.000268009989634226, 0.0004172853494910985, 0.00034031255293266645, 0.0003899286890748491, 0.00029979595595697986, 0.0002188595713472672, 0.000345229497910058, 0.0002596082988064732, 0.00028512407879371915, 0.00034226569632123225, 0.0003233699018288298, 0.0003773026946935519, 0.000405646215761948, 0.00040671801952342506, 0.0003789761339281009, 0.00017805094431129386, 0.00014155023050628634, 0.0002456488240131182, 0.0003725989975021883, 9.08936662005402e-05, 0.0002528966173164365, 0.0003281224588491743, 0.00028757861497041295]","[4.8784, 4.9052, 4.8995999999999995, 4.932799999999999, 4.9188, 4.8772, 4.8988, 4.8995999999999995, 4.9124, 4.904, 4.9144, 4.9155999999999995, 4.8896, 4.8432, 4.900399999999999, 4.8972, 4.8968, 4.8868, 4.9124, 4.909999999999999, 4.9168, 4.974, 4.9016, 4.9052, 4.917199999999999, 4.958, 4.8868, 4.898000000000001, 4.8744, 4.9064, 4.895999999999999, 4.8948, 4.924799999999999, 4.9136, 4.9155999999999995, 4.9164, 4.932799999999999, 4.8636, 4.9036, 4.8835999999999995, 4.9064, 4.9364, 4.888, 4.9072, 4.8835999999999995, 4.8804, 4.8828000000000005, 4.9232, 4.9364, 4.8544, 4.985200000000001, 4.9016, 4.9164, 4.909999999999999, 4.8832, 4.885199999999999, 4.8932, 4.9068, 4.9472000000000005, 4.952, 4.9048, 4.9128, 4.925199999999999, 4.9008, 4.9108, 4.9024, 4.9012, 4.9028, 4.9244, 4.8956, 4.9168, 4.895200000000001, 4.8668000000000005, 4.92, 4.9084, 4.9032, 4.9076, 4.9315999999999995, 4.9256, 4.9112, 4.8964, 4.9048, 4.930400000000001, 4.9408, 4.8995999999999995, 4.916, 4.9112, 4.9284, 4.9256, 4.8824, 4.8716, 4.9184, 4.9, 4.886, 4.9464, 4.880000000000001, 4.9399999999999995, 4.912, 4.9323999999999995, 4.8868]","[4.7284, 4.699199999999999, 4.6884, 4.6988, 4.701600000000001, 4.7048000000000005, 4.731599999999999, 4.694799999999999, 4.6944, 4.674799999999999, 4.6932, 4.686400000000001, 4.7264, 4.733600000000001, 4.7, 4.7132, 4.6648000000000005, 4.732, 4.7096, 4.706799999999999, 4.71, 4.654400000000001, 4.686400000000001, 4.6724000000000006, 4.7004, 4.6644, 4.7272, 4.6936, 4.7059999999999995, 4.6996, 4.6972000000000005, 4.6932, 4.6796, 4.67, 4.6996, 4.6796, 4.6816, 4.736, 4.7156, 4.7152, 4.7052, 4.6764, 4.7076, 4.7048000000000005, 4.684399999999999, 4.7264, 4.7032, 4.692, 4.6908, 4.7112, 4.632, 4.714, 4.6772, 4.701600000000001, 4.686400000000001, 4.731599999999999, 4.7128, 4.7028, 4.654400000000001, 4.688, 4.6812, 4.6944, 4.7076, 4.6952, 4.7072, 4.7048000000000005, 4.6956, 4.704400000000001, 4.6932, 4.6932, 4.6764, 4.6988, 4.7232, 4.6688, 4.719600000000001, 4.6772, 4.686, 4.6816, 4.7008, 4.7096, 4.691599999999999, 4.688, 4.680000000000001, 4.6556, 4.7104, 4.6808, 4.706799999999999, 4.6892000000000005, 4.6784, 4.7036, 4.736, 4.692, 4.71, 4.704400000000001, 4.662000000000001, 4.7152, 4.6704, 4.7256, 4.6696, 4.7116]",0.15608938951595733
0,0.01,0.5,"[0.0009736990663896948, 0.0006155360675699614, 0.0005869108932615495, 0.0005423550223784941, 0.0006229331947494002, 0.0006942711665416493, 0.0006906516937857985, 0.00091330277334676, 0.0005771044521086437, 0.0006793685769951682, 0.0008395902261282259, 0.000654963412824351, 0.0006169555042985193, 0.0006322555806748708, 0.0007329762210896996, 0.0008651095638000176, 0.0009909415821341438, 0.0007380177322391349, 0.0012234195435260455, 0.0005542091725192864, 0.0006908313965124842, 0.0007552782116862178, 0.0006663149040585641, 0.00065215859237185, 0.0005690711690871982, 0.0006600066265319327, 0.0008030475811810454, 0.000817869239486506, 0.0005370192345356926, 0.0006133931788874278, 0.0006999170092498694, 0.0005285211259242306, 0.0008271277950109343, 0.001264514032058282, 0.0004733923860465538, 0.0007584420839258126, 0.00037644951436704315, 0.0005047586236711627, 0.0005496716803283828, 0.0010445960856012907, 0.000981948785464546, 0.0009915789040266028, 0.0007867279744012736, 0.0006796388764281887, 0.0005242236449663707, 0.0008095351302611843, 0.0006521404832939583, 0.0007127628351026899, 0.0005844813933039485, 0.0009590225924635797, 0.0009216643340135939, 0.0005181741594844557, 0.001002438690921225, 0.0009716777478384904, 0.0005006164883661234, 0.0006644993219566973, 0.0007903869404770947, 0.0009184180714359514, 0.0010089233780221957, 0.0012516469239124343, 0.0009602764219051137, 0.000686416166095226, 0.0008484217224591479, 0.0005979131088043046, 0.0007954979088618905, 0.0009087472028969978, 0.0009776791340628801, 0.0009017184017147264, 0.00044621496657658576, 0.0009022765485614374, 0.0008435513517092221, 0.0006496615839798525, 0.000651631083792524, 0.0009547465177042775, 0.0006225946054745669, 0.0007576176193495185, 0.0010123592381895137, 0.00028724573783398466, 0.00106168366563454, 0.0008136383131469596, 0.0008353357992388087, 0.0006826066985153931, 0.0008903137004827375, 0.0010015580731317735, 0.0007698038730631265, 0.0004982271982517852, 0.000976923124158881, 0.000811417222901971, 0.0009659822712667558, 0.0007961321038877458, 0.0009290942801415455, 0.0008307630241862809, 0.0007780039803180587, 0.0010433715579375566, 0.0007763984769493645, 0.0009134862079017976, 0.0007309014848482525, 0.0008276889704337684, 0.0005661675909978665, 0.0007724090344907633]","[0.0010068879447721272, 0.0014431733217199869, 0.0010899558391314402, 0.0012676375758816848, 0.001132220586127875, 0.0008750783674332166, 0.0014973770361822569, 0.0010636770949769814, 0.0008239442643108165, 0.0010742045492694442, 0.0010965839890123028, 0.0005761450497259588, 0.0011715421447072588, 0.001400588639214536, 0.0010001871637017063, 0.0008628653153700768, 0.001309884418922312, 0.0011561294170623839, 0.0014075967869457817, 0.0009913481202764418, 0.0011542296459888918, 0.0012467757891332656, 0.0007626798363017481, 0.0009925271142004562, 0.0011773751425294384, 0.0011959884064958715, 0.0009277436546326365, 0.0012025502205519375, 0.0009366618536249536, 0.0007014497020987456, 0.0008777688225507168, 0.0010617207556218287, 0.0011442959140045103, 0.0011067865388460338, 0.0012353230073417862, 0.0011656471324898313, 0.0011968899488571556, 0.0011103517860022105, 0.0010450303691236238, 0.001163551886251231, 0.0013739730042620357, 0.0009800811871366712, 0.0010453059978627601, 0.0011992595500163548, 0.0015446879891466115, 0.0012829190073820184, 0.001355623073207578, 0.0012407173620667719, 0.001233662745834755, 0.0011396261174273687, 0.0011032142141579008, 0.0008116377132788382, 0.0011808045680269106, 0.0015469313320554902, 0.0011767989838166438, 0.0007060948472929335, 0.001040057727858688, 0.0010739478014454337, 0.00146879444733761, 0.0012911768300358335, 0.0007780283351191376, 0.0012894177764794263, 0.0007841868900758563, 0.0010767870020009832, 0.0015067513881726344, 0.00099967844709471, 0.0014780347618378712, 0.0008758660584514656, 0.0008624678716687969, 0.0008915345506330855, 0.0009452756937068494, 0.0011690165584028532, 0.001344731514836724, 0.0011157979495914434, 0.0013440489164791318, 0.0011183426771149303, 0.0009532411584745874, 0.0009587010095991017, 0.0011700029170489937, 0.000875385250840564, 0.0008799251196824027, 0.001333104479221193, 0.0009221341914418126, 0.000647319680359229, 0.0010693728100523781, 0.0008873133105916546, 0.0011812678837007588, 0.0010550071157106014, 0.0009204213999336561, 0.0015456773222628061, 0.0009500413601814616, 0.0009437313631602302, 0.0007844644861518856, 0.0013190446098518096, 0.0011256083971351706, 0.0013460027350718244, 0.0009958579924838908, 0.0010719176658290067, 0.0006981823561913401, 0.000811276667666235]","[0.0005142073301457011, 0.0006089694027469708, 0.0004188141792250219, 0.0003774540570182526, 0.0005034611164978273, 0.00034293959654502535, 0.0005904146543277193, 0.0004252531425099175, 0.00029892619504720287, 0.0004334678966309661, 0.0002767046344435027, 0.00022456914561316187, 0.0002920945785352733, 0.00036995185105807946, 0.0005680305044760584, 0.0004241654217681938, 0.00045780592476297094, 0.0003237297693674364, 0.0006031827634872334, 0.00045640279182576117, 0.00032524499377983406, 0.00032707978076113205, 0.00045708629696117537, 0.0004805674434898716, 0.0003135273162836534, 0.00048398050532369804, 0.0006184266358271044, 0.0005719871114448206, 0.0004895252175605159, 0.00018164060971534286, 0.0002020562124843281, 0.00045108681210564826, 0.0005542162554955793, 0.0007255734299936377, 0.00026438788486691264, 0.000439084734573541, 0.0002176834323176639, 0.0003980611746969825, 0.00041637574545746813, 0.0004095211765620757, 0.00039730624162111894, 0.0005182242457127263, 0.0003991637282087821, 0.00046815732910175027, 0.0003998527656045214, 0.0006243564645205712, 0.0005346597538997706, 0.0005897218679828621, 0.00048561493997782115, 0.0004474492933961547, 0.0007004507960557591, 0.00010250601604673086, 0.00037130298858364263, 0.000656582060158822, 0.00048375912039670855, 0.00037347176825020147, 0.0003592299328737534, 0.0003432918858422064, 0.0006415419652586217, 0.0007520734393424807, 0.0005258186963429667, 0.00041696288731807085, 0.000354450390463736, 0.0002751877208907843, 0.00028579988755451225, 0.0005855861575098936, 0.0005416575921153985, 0.0004983457939785914, 0.0004363826893134159, 0.000374346419675862, 0.00042228532638552245, 0.00036475621876465856, 0.0004801556746345242, 0.00058737348515625, 0.00048332675147589406, 0.00016621037948537135, 0.0003669042556399007, 0.00018566976779784498, 0.0006211714391062914, 0.00041917687525277027, 0.0003358168757423525, 0.00037681688881624037, 0.0002311495660591327, 0.0005707371435004292, 0.0005360708786094487, 0.00018831979796448217, 0.0005703273904244068, 0.0004487528953176235, 0.0004944616472579825, 0.00016553527443074106, 0.00043001208875161875, 0.0005541460565766479, 0.0002499380998619467, 0.0007164759555169506, 0.000404826664921338, 0.0005057866799200824, 0.0004788511362627428, 0.0004412156580500926, 8.113115973472598e-05, 0.00022160155479397355]","[4.6804, 4.7116, 4.7387999999999995, 4.6896, 4.691599999999999, 4.6932, 4.6688, 4.6924, 4.7328, 4.7024, 4.667199999999999, 4.6876, 4.6899999999999995, 4.6884, 4.7348, 4.7012, 4.771199999999999, 4.6772, 4.6688, 4.7008, 4.6912, 4.7224, 4.6616, 4.6868, 4.636, 4.6896, 4.6852, 4.7024, 4.7056, 4.6456, 4.6808, 4.7292000000000005, 4.7004, 4.699199999999999, 4.7112, 4.678800000000001, 4.7216000000000005, 4.6739999999999995, 4.7484, 4.6928, 4.7428, 4.6856, 4.6584, 4.6944, 4.7036, 4.741999999999999, 4.7112, 4.7052, 4.7296, 4.7284, 4.6796, 4.6856, 4.6936, 4.7064, 4.683999999999999, 4.676, 4.7028, 4.6572000000000005, 4.714, 4.6908, 4.701600000000001, 4.731199999999999, 4.6876, 4.6899999999999995, 4.6772, 4.6696, 4.65, 4.7048000000000005, 4.688, 4.6848, 4.7028, 4.688, 4.7228, 4.694799999999999, 4.7544, 4.6928, 4.696, 4.684399999999999, 4.692, 4.7028, 4.6796, 4.6876, 4.7332, 4.682, 4.674799999999999, 4.7264, 4.7108, 4.704, 4.7252, 4.6823999999999995, 4.6884, 4.658, 4.701600000000001, 4.6899999999999995, 4.6604, 4.718, 4.712400000000001, 4.678, 4.708, 4.734]","[4.9484, 4.9092, 4.8908000000000005, 4.9416, 4.913200000000001, 4.925199999999999, 4.9424, 4.927999999999999, 4.9028, 4.9144, 4.9188, 4.944, 4.922, 4.92, 4.9028, 4.8964, 4.8948, 4.9288, 4.9604, 4.9548000000000005, 4.9208, 4.9068, 4.924, 4.9364, 4.992, 4.9104, 4.9588, 4.9352, 4.9152000000000005, 4.966, 4.956799999999999, 4.8792, 4.9148, 4.887600000000001, 4.9079999999999995, 4.937600000000001, 4.9124, 4.906000000000001, 4.8824, 4.954, 4.8572, 4.9068, 4.9768, 4.927200000000001, 4.8864, 4.872, 4.9228000000000005, 4.9704, 4.902, 4.9008, 4.974, 4.9044, 4.938000000000001, 4.934, 4.937600000000001, 4.945600000000001, 4.9148, 4.962, 4.917199999999999, 4.948, 4.9212, 4.8796, 4.9352, 4.9412, 4.9, 4.9384, 4.9764, 4.9448, 4.945200000000001, 4.9164, 4.9108, 4.9332, 4.9028, 4.9292, 4.8452, 4.9208, 4.909999999999999, 4.9112, 4.9504, 4.92, 4.934, 4.9216, 4.8824, 4.9332, 4.95, 4.9124, 4.9576, 4.900399999999999, 4.913200000000001, 4.935599999999999, 4.9008, 4.956, 4.916, 4.9336, 4.9484, 4.9384, 4.9016, 4.9564, 4.9124, 4.9104]",0.15588973431253425
